Length,Width,Thickness
39.72962,29.86831,2.3855
39.9096,28.42016,2.34824
33.93877,26.53372,2.20697
30.80055,23.75274,2.15156
35.80784,23.46069,2.47959
33.63638,22.66418,2.21333
31.03093,27.54388,2.47475
35.47831,28.03264,2.39012
33.66958,21.49461,2.20322
36.01004,20.49815,2.31735
30.43734,21.01737,2.14994
32.01245,28.26604,2.40406
38.26135,25.34648,2.29674
33.60357,24.82709,2.14501
30.00311,21.87182,2.4698
35.34978,20.66909,2.26623
36.79007,25.93837,2.23783
37.34838,26.24976,2.0048
32.26652,29.04174,2.39687
30.45984,21.11719,2.38798
35.50119,24.09304,2.04565
33.65684,29.86276,2.25986
30.59468,25.66708,2.24394
38.96566,26.44998,2.46933
39.05792,24.70308,2.42548
33.18856,22.87075,2.00023
36.64325,29.23214,2.44848
31.757,26.97844,2.22991
37.87915,27.38492,2.1279
36.69541,28.31301,2.14443
39.05603,29.51368,2.3665
30.78575,25.62237,2.01659
34.43741,21.98412,2.47228
34.42688,27.86634,2.45186
36.1706,20.72154,2.45941
35.71833,26.32268,2.09772
33.90004,21.89025,2.35902
37.68057,21.45913,2.01542
35.15228,27.71322,2.32185
36.31254,29.13579,2.09595
35.82577,29.21271,2.30551
34.6581,29.66631,2.40287
35.33381,22.4165,2.12847
33.88469,23.76773,2.47773
39.96291,24.57069,2.19445
35.79921,20.01147,2.10233
36.56002,22.0535,2.41564
32.18594,23.7269,2.05639
30.6633,22.76873,2.29404
30.12793,23.88221,2.28003
31.08339,24.71365,2.1097
32.31811,20.8778,2.31488
39.10901,25.88538,2.00048
32.38914,29.22643,2.40606
30.26286,28.5453,2.2665
34.33396,22.60971,2.27922
33.11365,20.67925,2.26163
36.56233,26.57808,2.48268
37.29869,23.52997,2.12507
36.55631,24.66229,2.01463
31.52064,27.45018,2.36235
39.48126,28.36644,2.01483
35.6878,23.62521,2.28693
37.99863,25.65493,2.5811
31.74886,20.41033,2.58497
38.96541,23.52497,2.64716
32.68551,23.34831,2.96852
31.72286,26.4681,2.86746
30.74982,21.08595,2.88264
35.94731,23.79141,2.88772
32.53463,21.31597,2.91783
33.75746,22.65184,2.96015
33.36584,20.12217,2.89678
34.92422,27.7818,2.64738
30.41304,28.79624,2.57934
36.97038,28.59535,2.59124
37.42334,22.19323,2.90016
37.08986,26.38084,2.89455
38.78882,29.95097,2.88002
31.09825,27.15226,2.94733
32.19968,24.87183,2.65
34.94965,26.89373,2.58533
35.15244,21.89377,2.81548
37.01788,22.71327,2.54095
34.37428,26.11578,2.86249
36.18133,27.41284,2.75758
37.67559,29.48678,2.75417
35.89978,23.93593,2.63276
31.60029,27.15635,2.57326
38.83869,24.34083,2.70639
36.17784,22.96409,2.83504
37.43981,23.01513,2.65721
39.83154,27.38967,2.95356
37.20386,23.36186,2.60345
30.87901,23.74774,2.87093
30.46004,23.66905,2.80753
37.78327,23.34296,2.60043
38.72194,25.49695,2.59195
34.20472,21.71002,2.98205
34.7115,22.48355,2.92812
37.31589,20.14336,2.7032
37.9526,23.99791,2.62478
32.5459,28.6284,2.70869
34.28753,25.75802,2.67506
36.9286,21.09609,2.66525
35.17272,23.38993,2.81584
32.69896,29.33967,2.65798
38.49601,28.50895,2.75352
38.18199,25.26584,2.56183
35.29729,22.13104,2.88431
34.08611,20.58186,2.72015
36.8635,21.97947,3.48673
33.86001,20.7924,3.04289
34.27435,20.16283,3.34729
34.48189,26.09632,3.19111
32.91778,23.6258,3.49829
35.90806,26.47942,3.26971
39.23723,26.29193,3.49152
38.24607,26.15862,3.05837
32.81911,29.38631,3.12279
37.10146,27.37699,3.08581
37.05219,25.93565,3.17592
32.28537,28.31723,3.44986
36.74233,26.72014,3.25577
36.6983,26.7274,3.46794
37.50937,28.76004,3.30295
31.37198,26.0498,3.43873
30.41941,27.93179,3.2626
34.72877,28.57671,3.33347
37.40542,27.99451,3.47264
36.82392,24.50239,3.21922
35.70078,29.60617,3.27162
36.36548,27.5527,3.43738
31.55852,25.63649,3.34864
37.34355,29.26266,3.16783
30.17263,21.96559,3.12352
37.92429,20.33022,3.47643
32.25602,24.40644,3.36503
34.79778,21.89575,3.00611
33.21356,25.12968,3.33418
37.19738,24.79062,3.28567
34.37886,24.92994,3.09595
39.8082,20.61673,3.12466
38.8245,29.17757,3.12447
30.40335,26.97613,3.04781
37.12478,21.59815,3.38698
31.15776,26.1657,3.16741
35.95204,21.42322,3.11216
36.17142,28.91229,3.16882
39.74915,20.87769,3.3489
33.91888,23.72878,3.34054
38.53387,26.08904,3.17754
37.94978,28.35771,3.3459
37.41048,26.23364,3.08448
37.93987,29.68396,3.05246
35.85203,27.33151,3.26967
31.42632,26.46833,3.03642
30.2344,22.64351,3.035
31.10668,27.07611,3.37862
31.72421,26.58352,3.19538
35.18694,26.12781,3.27681
36.6863,29.10662,3.14983
35.37507,29.46236,3.16807
32.47434,25.58769,3.44279
32.46116,21.21636,3.16119
31.87585,24.88177,3.10932
36.94188,29.24821,3.35993
37.66394,27.62463,3.23568
33.55059,29.09304,3.45976
37.61887,23.24124,3.25051
31.45149,25.85694,3.13016
35.85809,20.29653,3.25932
35.78505,23.98426,3.36679
38.52519,23.01559,4.29199
37.20122,20.34949,4.22945
35.12611,21.28809,4.32905
32.08604,26.95156,4.21219
31.94983,22.95492,4.40205
32.78263,27.23188,4.20434
35.33861,22.16246,4.24338
36.35682,21.58616,4.14321
38.25101,24.10284,4.32816
33.55121,26.17027,4.04585
39.80719,21.62431,4.04379
37.87031,28.91,4.67263
31.02313,21.44356,4.6836
34.04315,22.66457,4.80038
31.23846,28.77149,4.89759
39.61251,24.59703,4.66969
39.37179,27.00878,4.64526
31.75298,20.81933,4.89915
30.66289,26.19332,4.55112
34.75864,30.73206,1.41828
32.23041,30.47541,1.12286
36.34526,32.3916,1.47754
36.66482,32.48627,1.48469
36.58539,30.5562,1.38029
39.55533,36.56977,1.37749
38.14361,35.39642,1.12168
35.56089,32.54721,1.08405
36.51843,34.80593,1.08957
34.84479,33.16418,1.00013
36.65325,33.07369,1.21447
37.37568,34.18236,1.00013
39.92181,35.41097,1.25777
34.7394,31.40735,1.37814
33.39389,30.61243,1.21111
35.01898,34.77376,1.27543
39.99106,31.75041,1.21824
39.68793,34.07154,1.35546
39.95934,39.44089,1.29538
38.41791,30.83045,1.15179
36.86339,32.72459,1.36011
38.24807,35.50991,1.47284
37.93766,31.9386,1.38456
33.53075,31.57368,1.32318
38.02868,31.20249,1.05674
36.07736,35.92745,1.37777
34.26056,32.7939,1.48548
39.00452,38.72522,1.39953
33.7798,30.00227,1.23459
39.73386,33.06103,1.13342
38.08885,31.50272,1.17396
38.39891,31.5086,1.06608
39.59033,36.64093,1.27197
36.14812,33.04832,1.08059
33.08198,30.82397,1.0201
36.95579,30.02314,1.31578
39.36227,32.61226,1.20329
34.07899,32.5199,1.42522
35.0439,31.97548,1.43133
37.63025,36.60356,1.33518
39.85045,38.24886,1.29138
39.51263,31.09435,1.34157
36.43862,33.119,1.09066
36.5341,31.5161,1.21112
36.96493,35.45482,1.06374
37.41766,34.30172,1.19777
37.21288,30.60162,1.46359
36.48566,34.97196,1.45799
33.18287,30.08649,1.47724
39.1018,35.90679,1.41671
33.84055,32.32738,1.04676
31.54441,30.82772,1.2813
36.9411,36.67753,1.48383
38.62777,30.55525,1.51146
36.88197,35.82634,1.52797
39.94256,31.73915,1.93469
38.42564,34.71489,1.85531
36.56367,30.39112,1.58049
37.78411,30.7285,1.91243
34.48671,30.42361,1.82186
39.13137,34.65886,1.93325
37.57002,33.16411,2.43975
37.76931,34.95599,2.31392
39.15323,38.49149,2.42935
35.46895,34.66704,2.40418
35.15376,30.71982,2.24851
35.08737,30.53503,2.33398
38.03439,36.52451,2.42574
35.40725,31.31301,2.01871
35.78635,30.04192,2.49125
38.75286,35.11546,2.43367
39.47946,34.59261,2.03277
37.74543,33.09808,2.30181
37.78342,37.34645,2.37105
31.23394,30.18287,2.13379
39.32679,36.14883,2.27417
33.8781,31.68052,2.28933
38.53019,32.05871,2.28952
37.17657,34.182,2.01379
34.76871,30.75862,2.05448
35.94864,33.9328,2.40358
36.18337,34.5224,2.14614
32.76206,31.09749,2.329
36.29971,35.12724,2.06469
36.74063,30.20766,2.42083
37.39015,31.90822,2.38016
38.14708,31.19663,2.3027
35.9292,30.03743,2.22404
37.36996,32.14568,2.05972
31.38266,30.92577,2.09713
36.38828,31.76918,2.45784
38.28209,37.94371,2.43003
37.0673,35.97194,2.35263
39.87488,37.32463,2.27966
33.95729,30.20242,2.12644
38.05637,36.80662,2.22808
37.00378,30.82458,2.35131
38.57653,35.69836,2.37091
35.83998,31.23569,2.30358
39.52784,34.90457,2.12575
37.1067,36.60223,2.08319
37.85176,34.0466,2.19462
36.54244,34.20282,2.29663
37.2343,33.36222,2.0338
33.97015,33.02821,2.31926
37.48872,31.20229,2.16934
39.37554,30.24567,2.27324
36.63801,31.2004,2.48211
38.2445,37.36215,2.49688
35.91403,32.74932,2.05668
36.09697,30.125,2.36857
35.27866,32.23768,2.46974
36.1911,34.65639,2.05438
34.56131,30.72896,2.38069
38.39457,31.54358,2.79452
37.90944,30.3787,2.58757
37.37638,30.93462,2.84084
34.57,30.05135,2.50227
31.76142,30.89549,2.62756
35.80407,31.89333,2.89898
36.65972,36.30488,2.78186
38.5676,32.47647,2.79534
36.13396,32.79453,2.84616
34.93489,30.23399,2.60601
37.98504,33.00852,2.69284
36.95702,35.53089,3.10282
34.51401,32.34484,3.44034
39.27855,37.87178,3.17216
37.50501,30.92307,3.41132
34.29211,30.63923,3.39623
31.78855,31.46664,3.33762
38.78838,35.2202,3.47666
37.11286,36.8957,3.49459
37.28177,32.91162,3.69226
38.25879,35.61525,3.5201
31.90953,30.09647,3.78552
54.71624,39.88817,1.18216
50.21144,33.14073,1.41672
58.54387,30.53942,1.09003
57.82058,36.05919,1.24543
53.61578,30.76186,1.17508
56.42275,30.02363,1.31795
52.10302,34.85693,1.05581
56.69583,34.72738,1.16942
49.3711,1.62595,0.6404
49.19026,7.71706,0.64039
48.58964,4.83902,0.69493
40.40494,7.91935,0.68876
44.03618,3.1569,0.70821
43.56774,7.39754,0.85678
44.83596,5.63582,0.73863
42.4032,1.16244,0.50311
40.57418,2.31129,0.88006
48.30705,9.39135,0.58017
46.20624,4.29322,0.69318
42.15777,0.79902,0.98395
43.95052,9.53387,0.77444
40.43355,5.98336,0.87073
41.73937,1.54508,0.77898
44.90586,9.57938,0.76176
47.05487,5.73562,0.8799
41.71687,9.02263,0.67513
43.80954,5.30075,0.66597
43.31162,3.87655,0.55882
41.61014,0.70361,0.8873
48.92531,9.2532,0.70481
48.84446,0.33374,0.8295
49.49092,2.82585,0.94822
49.26032,3.32009,0.54044
44.58898,6.65851,0.90431
46.26901,8.59722,0.94423
48.31712,9.26425,0.72852
45.42737,1.12752,0.79789
43.75976,4.325,0.58522
41.59083,8.27891,0.75275
41.20148,0.08199,0.70856
47.41089,6.72734,0.56001
48.13261,3.10101,0.59097
41.22865,4.98268,0.57077
40.87511,4.06028,0.8144
49.56742,9.28721,0.97682
44.99364,9.16962,0.92409
41.40015,8.20539,0.67932
44.7627,8.70382,0.72423
48.47097,3.0033,0.90152
41.77086,1.48675,0.84645
44.34881,7.4314,0.68811
41.73218,1.09734,0.98392
48.40979,6.20324,0.72236
46.14058,1.16575,1.49368
43.96126,2.36343,1.15752
43.05977,1.60663,1.17476
45.88644,1.53026,1.04189
47.81802,2.36055,1.4843
46.10802,5.65182,1.46764
46.5087,0.59986,1.21195
41.61893,4.21552,1.21849
47.46085,8.24822,1.43238
43.98844,3.84894,1.42271
47.47913,3.65749,1.09991
48.28474,5.12552,1.39501
41.81461,2.64468,1.486
47.27101,1.83678,1.46108
47.21537,7.83054,1.42017
48.29416,7.15988,1.40943
40.54789,9.8582,1.36783
47.4527,1.76473,1.4685
47.02995,6.29618,1.14022
44.94341,0.86501,1.11533
42.63976,7.17084,1.48583
43.58032,3.8922,1.13234
46.61636,5.09784,1.22846
44.14407,5.49523,1.47648
41.31567,9.12357,1.07781
47.70324,2.62944,1.08978
42.24746,7.98547,1.21761
47.68862,5.96059,1.09183
46.22317,0.04832,1.20658
42.60929,3.095,1.39354
40.5156,4.10794,1.06547
48.28204,1.04044,1.11371
49.30493,1.78302,1.31626
49.71041,5.09893,1.07437
43.45588,8.27469,1.3561
44.10374,3.77763,1.46821
43.05417,3.96004,1.04437
41.68745,9.46783,1.11596
44.38136,0.10457,1.1598
48.56024,4.3223,1.27659
42.68793,0.32943,1.34186
41.58246,5.49363,1.16153
42.61989,8.96555,1.10038
46.52168,7.92418,1.2573
47.24088,5.04248,1.49912
43.17462,6.40241,1.45275
42.58251,3.64904,1.27627
44.22652,6.9167,1.44574
42.70645,0.82064,1.33374
48.93184,7.51191,1.3733
40.23255,3.84674,1.03143
49.74425,4.57714,1.21356
42.14803,3.34937,1.47881
45.95202,1.86537,1.24272
46.90097,1.72393,1.02254
44.55813,7.08304,1.12201
48.78657,7.58782,1.14282
41.69147,1.37974,1.07832
44.97429,6.36453,1.40663
47.56198,3.89679,1.33327
42.33718,1.00506,1.05958
45.81402,4.58825,1.49288
49.44241,0.08767,1.00767
40.14331,0.88404,1.41207
41.43475,3.38032,1.34903
42.60496,8.52287,1.43077
42.21167,7.90464,1.49289
44.38891,8.06856,1.13397
40.01437,8.63157,1.08347
41.95044,5.72681,1.03274
44.21898,1.18333,1.49081
42.02851,4.52002,1.00322
46.60325,6.02235,1.07623
40.80595,7.80722,1.02549
43.49252,7.32726,1.48293
40.22769,6.19297,1.12972
46.18805,1.53869,1.40087
40.05574,0.26102,1.19363
44.62313,9.28662,1.44743
41.65233,7.76925,1.44094
41.92573,5.88233,1.04806
49.02566,0.25395,1.0128
45.9444,0.15721,1.14763
46.5372,9.82839,1.46665
48.65761,8.11616,1.33661
48.22837,8.64037,1.42717
48.24151,5.90982,1.10863
48.78718,0.15668,1.10986
41.62518,4.00499,1.38978
49.76573,5.29549,1.35593
48.07815,6.98705,1.41365
47.44297,5.75078,1.13689
47.40644,2.9108,1.044
48.86048,7.80207,1.31481
43.64968,7.37687,1.17756
41.61662,9.53372,1.29729
48.5858,2.01888,1.03804
46.80269,7.08802,1.31942
43.4303,9.05903,1.04282
48.68891,0.13068,1.06797
40.05744,1.44155,1.03243
46.07686,8.19025,1.45951
42.62732,7.5563,1.00521
48.64759,6.35608,1.03769
42.0895,9.9102,1.02187
49.23133,2.27959,1.45816
42.4732,7.8705,1.36443
43.77955,1.7304,1.025
45.4749,7.52099,1.24513
46.36727,5.39633,1.25567
46.47816,3.59946,1.26694
46.46181,3.63823,1.21342
48.08758,0.04808,1.39562
46.87649,4.77717,1.13097
49.55558,8.67887,1.12494
41.99833,4.43802,1.07653
46.91845,6.89284,1.11162
49.89491,6.16234,1.09554
44.59504,4.3401,1.1741
41.57913,9.08405,1.12632
45.28602,5.27152,1.48255
47.83195,6.4944,1.07261
49.16852,6.07278,1.43136
48.63779,5.60959,1.25966
49.14579,0.07937,1.30241
41.70931,3.33266,1.4478
46.38674,9.15468,1.09283
44.12335,8.79029,1.29003
49.0114,9.83293,1.28227
46.3819,2.58421,1.33493
49.77491,4.35665,1.4831
41.89346,8.61331,1.44429
42.02325,4.31343,1.09501
43.40197,1.18434,1.45577
40.50268,8.51062,1.38833
41.96578,6.28916,1.0931
47.79012,6.48679,1.02031
42.09644,1.03877,1.42337
47.28935,4.99983,1.41102
47.03537,3.17429,1.46208
47.31188,3.34075,1.09554
41.23592,9.55159,1.04982
40.37554,8.90713,1.17726
46.7893,9.3511,1.28236
45.2659,8.48143,1.35051
43.52415,5.20181,1.36525
40.18034,6.38348,1.32928
47.54681,4.61166,1.32682
41.64697,9.90321,1.26402
45.86471,7.57894,1.41317
47.85001,5.94224,1.21227
41.2657,0.12675,1.19902
45.641,7.31215,1.32764
42.75254,8.61824,1.05554
40.00253,6.8877,1.22072
46.03862,8.74003,1.32791
41.4745,0.71883,1.38292
47.37059,3.42575,1.31962
48.31226,6.93692,1.16496
47.71307,0.66381,1.37977
49.28365,3.39071,1.12242
43.37407,7.18736,1.04594
41.59737,0.22038,1.38145
42.60391,8.42136,1.00685
48.9388,5.71467,1.30377
46.11635,1.91283,1.20809
42.13345,5.91716,1.3366
49.20963,5.90445,1.31818
47.97979,9.27023,1.36676
40.55146,6.23621,1.43979
47.20607,7.87058,1.17848
45.56081,5.51942,1.49723
45.9463,8.50187,1.44403
40.90873,0.83021,1.01126
41.56529,3.64506,1.36408
44.7252,1.45387,1.2394
46.26134,6.94224,1.04136
46.34898,9.72179,1.10218
43.23836,5.6878,1.19222
48.14169,0.15379,1.20863
42.23762,0.55995,1.9738
41.95645,3.27132,1.94958
42.04847,0.23899,1.82857
40.94708,6.4019,1.627
45.35412,3.25998,1.76047
46.77683,6.01405,1.64843
44.30517,6.90935,1.56878
44.12819,7.48419,1.9992
48.59375,9.97699,1.56772
46.67892,8.74253,1.86204
45.66172,6.84752,1.53768
40.0758,8.60519,1.58247
44.15435,2.66904,1.85323
40.81312,6.90927,1.88807
49.57347,2.24878,1.55424
41.23357,2.84737,1.90081
46.05876,4.61612,1.88915
45.08002,9.1895,1.57218
43.48902,2.25621,1.86693
44.50869,7.47734,1.74799
44.55154,0.23063,1.7936
47.3903,2.59586,1.67147
44.53325,6.48592,1.95154
47.7652,2.95874,1.81032
47.28705,5.62656,1.55702
49.94079,1.89901,1.5551
48.63137,9.11893,1.59098
44.19019,9.83828,1.79822
46.09085,0.91262,1.53107
45.2357,0.39444,1.50949
45.10155,1.6597,1.69854
44.86583,7.96579,1.58136
42.1178,0.41711,1.58205
42.96435,2.77592,1.74715
45.51075,2.742,1.93278
46.47815,9.51064,1.7519
40.52914,7.05101,1.92144
44.9956,5.73658,1.58381
45.80988,1.84146,1.65993
40.50337,2.31253,1.51998
48.75362,0.04106,1.82612
44.12763,4.44021,1.97456
41.42063,5.59372,1.59945
40.69666,4.85462,1.6532
45.96983,5.76578,1.74456
47.49927,7.101,1.80458
40.42415,7.02273,1.97022
42.22927,2.60039,1.84403
44.62543,0.62839,1.98077
48.70949,8.08707,1.503
48.93354,9.2472,1.69619
42.43238,2.24425,1.84597
45.66666,4.08061,1.80179
45.23837,4.56681,1.85809
42.1849,9.31107,1.53171
41.47155,9.79063,1.84054
45.75337,1.64028,1.51179
43.10978,2.02191,1.9701
49.25339,7.65469,1.5918
47.87593,3.7031,1.66293
41.17999,3.78637,1.83282
42.07027,4.82292,1.7097
41.81085,3.44994,1.62872
41.89571,6.39265,1.89621
48.99535,0.18412,1.57767
47.00578,9.17281,1.98782
41.85745,2.47733,1.95977
40.24267,0.81812,1.98385
45.72788,1.49371,1.74855
43.74158,6.17972,1.65295
47.94947,4.65035,1.54911
46.07315,3.56335,1.7545
44.10607,9.32,1.64737
43.23988,1.10807,1.51465
46.84715,1.5288,1.65274
47.72603,6.78934,1.96988
47.89215,1.20453,1.62804
46.17053,5.71339,1.85415
42.86979,4.84664,1.86005
46.4742,6.02029,1.63447
41.98927,0.34083,1.74406
49.90512,4.72225,1.53466
40.24663,5.45213,1.63422
44.91175,5.59583,1.54297
40.8162,5.7092,1.86316
49.52423,8.91349,1.9306
46.87871,1.36359,1.66698
41.57315,9.69194,1.82943
41.72651,3.67864,1.95007
40.64464,1.70646,1.8536
41.88313,5.18449,1.87639
43.5705,5.02015,1.57091
46.17849,5.08496,1.68593
49.62802,9.74563,1.92431
49.62737,1.18797,1.60299
43.47326,3.6193,1.62205
44.29545,8.53624,1.52227
43.55435,0.81103,1.88877
43.71757,6.80711,1.81648
46.28408,5.52214,1.68076
45.83278,9.9002,1.78318
48.41319,3.50082,1.61781
44.23231,5.4608,1.84113
45.80434,4.04142,1.52043
49.69067,9.9227,1.62161
41.06042,1.271,1.80575
45.00989,2.34191,1.63716
44.10287,5.79543,1.84137
42.4403,6.51301,1.72919
43.23518,0.47228,1.53799
46.48,9.40532,1.71577
49.30708,3.95697,1.61776
41.87135,9.87543,1.5459
47.36539,9.5491,1.56937
43.89456,4.70482,1.80037
40.03324,3.17437,1.74565
47.28781,0.66635,1.87229
43.63866,2.42583,1.93405
47.83327,6.38361,1.55793
42.15208,3.12884,1.99134
49.09866,1.02303,1.8218
45.06271,7.03461,1.61639
47.37277,5.2526,1.66483
49.83588,1.33549,1.95265
49.42194,5.64942,1.73235
43.65975,5.85774,1.61685
44.09981,7.02889,1.70387
44.39573,0.41626,1.52047
45.29355,1.9207,1.61698
43.67676,5.10491,1.75935
47.0597,6.99444,1.7134
42.70298,3.49148,1.60833
48.3703,4.76817,1.92149
46.30611,5.90156,1.80461
44.27974,0.27251,1.82063
46.08681,6.42166,1.52934
41.7889,1.95817,1.52387
41.66523,1.60214,1.83374
47.35655,3.00376,1.92977
45.63945,9.4058,1.8917
40.67105,2.70839,1.9827
44.38396,1.7772,1.51433
40.74333,6.04488,1.65531
43.24774,3.75189,1.91328
42.97652,5.6265,1.91746
40.10723,4.92452,1.69272
43.30282,9.11578,1.86712
40.36768,6.55266,1.97737
46.53905,4.35752,1.73166
44.10831,8.79225,1.60174
47.02203,2.33344,1.75237
45.16034,4.33518,1.79699
45.6809,0.2408,1.64485
43.0739,0.66579,1.64799
41.36775,9.38044,1.53994
49.33971,9.41721,1.90368
41.48597,3.96561,1.62858
47.15616,4.67983,1.78343
47.52178,4.35157,1.7864
43.92966,6.15578,1.54248
45.27341,4.09854,1.6112
48.422,0.82935,1.59633
45.76495,5.17363,1.6464
44.52942,8.7252,1.66623
44.25484,8.767,1.68242
49.44955,6.5802,1.95855
45.58004,0.80379,1.95108
47.78087,5.73791,1.57634
42.06399,2.8435,1.60231
45.92359,9.16939,1.53726
44.93389,2.78094,1.51562
44.25521,0.72939,1.73383
42.07021,4.44207,1.94406
42.77294,4.02738,1.9887
46.77858,5.00553,1.70356
43.64475,3.66234,1.60499
47.83698,4.61491,1.61508
47.9844,9.79393,1.68047
41.30252,6.47075,1.74566
48.45798,9.04753,1.71449
44.43353,4.33243,1.72378
40.56622,3.06242,1.82999
44.05487,4.02473,1.94196
42.7041,3.88423,1.68318
43.66273,1.45267,1.93562
45.44718,7.90214,1.9016
41.4641,8.07007,1.5819
49.2397,5.24913,1.84606
49.92426,0.92919,1.62815
40.90373,8.42425,1.81203
48.46091,5.42856,1.94218
43.75602,2.83025,1.53169
45.42167,8.7588,1.58422
49.06193,6.18093,1.68168
40.30184,0.30623,1.85625
44.31671,2.90673,1.98464
42.19345,9.46643,1.60876
44.39369,6.5016,1.9389
49.99558,7.02544,1.54516
40.28244,8.09403,1.5166
40.34435,1.73906,1.60639
49.37508,0.4567,1.96612
40.83578,8.76567,1.68135
44.09447,4.20548,1.929
42.0452,9.44479,1.89284
48.73475,9.11656,1.50564
44.04507,4.20736,1.91796
41.28603,0.24145,1.54183
